;date_time;url_clean;user_id;news_id;user_sid;news_sid;dt_index;hour_sid;hour;date;week_sid;weekday_sid;weekday;news_dt_sid;news_rdt_sid;user_dt_sid;user_rdt_sid;event_weight
10803;2021-08-03 15:36:40;mos.ru/news/item/94106073/;111;94106073;184;430;2463;61;15;2021-08-03;31;1;Âò;434;4877;136;147;1.0
10804;2021-08-03 15:37:35;mos.ru/mayor/themes/2299/7537050/;111;7537050;184;47;2466;61;15;2021-08-03;31;1;Âò;82;849;136;147;1.0
10805;2021-08-03 16:07:47;mos.ru/news/item/94103073/;111;94103073;184;226;2543;62;16;2021-08-03;31;1;Âò;586;2719;136;147;1.0
10806;2021-08-05 15:29:12;mos.ru/news/item/94227073/;111;94227073;184;413;4946;109;15;2021-08-05;31;3;×ò;1309;291;136;147;1.0
10807;2021-08-05 15:29:31;mos.ru/news/item/94222073/;111;94222073;184;141;4947;109;15;2021-08-05;31;3;×ò;1350;261;136;147;1.0
10808;2021-08-05 15:29:56;mos.ru/news/item/94192073/;111;94192073;184;150;4948;109;15;2021-08-05;31;3;×ò;1043;2725;136;147;1.0
10809;2021-08-05 15:31:50;mos.ru/news/item/94184073/;111;94184073;184;213;4953;109;15;2021-08-05;31;3;×ò;1024;3535;136;147;1.0
10810;2021-08-05 16:03:48;mos.ru/news/item/76864073/;111;76864073;184;4562;5005;110;16;2021-08-05;31;3;×ò;1562;5106;136;147;1.0
10811;2021-08-05 16:24:28;mos.ru/news/item/93222073/;111;93222073;184;1163;5046;110;16;2021-08-05;31;3;×ò;1574;895;136;147;1.0
10812;2021-08-06 15:45:16;mos.ru/news/item/94263073/;111;94263073;184;153;6275;134;15;2021-08-06;31;4;Ïò;1717;1668;136;147;1.0
10813;2021-08-06 16:03:24;mos.ru/news/item/94278073/;111;94278073;184;95;6320;134;16;2021-08-06;31;4;Ïò;1513;1501;136;147;1.0
10814;2021-08-09 12:07:03;mos.ru/news/item/79410073/;111;79410073;184;4563;8300;202;12;2021-08-09;32;0;Ïí;2360;4508;136;147;1.0
10815;2021-08-09 12:40:17;mos.ru/mayor/themes/4299/7553050/;111;7553050;184;18;8387;203;12;2021-08-09;32;0;Ïí;2057;1082;136;147;1.0
10816;2021-08-09 12:40:35;mos.ru/news/item/94361073/;111;94361073;184;143;8388;203;12;2021-08-09;32;0;Ïí;2087;957;136;147;1.0
10817;2021-08-09 16:32:18;mos.ru/news/item/89430073/;111;89430073;184;4564;8781;206;16;2021-08-09;32;0;Ïí;2519;4355;136;147;1.0
10818;2021-08-09 16:42:55;mos.ru/news/item/94133073/;111;94133073;184;202;8794;207;16;2021-08-09;32;0;Ïí;2023;3871;136;147;1.0
10819;2021-08-09 18:03:28;mos.ru/news/item/94351073/;111;94351073;184;55;8883;208;18;2021-08-09;32;0;Ïí;2263;1230;136;147;1.0
10820;2021-08-10 13:37:34;mos.ru/news/item/54330073/;111;54330073;184;4565;9648;227;13;2021-08-10;32;1;Âò;2711;4216;136;147;1.0
10821;2021-08-11 17:36:06;mos.ru/mayor/themes/4299/7522050/;111;7522050;184;948;11419;255;17;2021-08-11;32;2;Ñð;136;3627;136;147;1.0
10822;2021-08-11 17:36:46;mos.ru/news/item/93128073/;111;93128073;184;772;11420;255;17;2021-08-11;32;2;Ñð;727;2295;136;147;1.0
10823;2021-08-11 17:36:57;mos.ru/news/item/92944073/;111;92944073;184;4566;11421;255;17;2021-08-11;32;2;Ñð;3071;3880;136;147;1.0
10824;2021-08-11 17:38:03;mos.ru/news/item/91848073/;111;91848073;184;957;11422;255;17;2021-08-11;32;2;Ñð;405;1519;136;147;1.0
10825;2021-08-11 17:40:08;mos.ru/news/item/93735073/;111;93735073;184;4567;11426;256;17;2021-08-11;32;2;Ñð;3073;3879;136;147;1.0
10826;2021-08-11 17:40:20;mos.ru/news/item/93664073/;111;93664073;184;637;11428;256;17;2021-08-11;32;2;Ñð;397;3878;136;147;1.0
10827;2021-08-11 17:40:29;mos.ru/news/item/92963073/;111;92963073;184;753;11429;256;17;2021-08-11;32;2;Ñð;728;3877;136;147;1.0
10828;2021-08-12 17:39:45;mos.ru/news/item/94517073/;111;94517073;184;357;12651;280;17;2021-08-12;32;3;×ò;3198;2746;136;147;1.0
10829;2021-08-12 17:40:48;mos.ru/news/item/94415073/;111;94415073;184;25;12652;280;17;2021-08-12;32;3;×ò;2599;1199;136;147;1.0
10830;2021-08-12 17:53:21;mos.ru/news/item/94409073/;111;94409073;184;134;12679;280;17;2021-08-12;32;3;×ò;2586;539;136;147;1.0
10831;2021-08-12 17:53:28;mos.ru/news/item/94417073/;111;94417073;184;5;12681;280;17;2021-08-12;32;3;×ò;2584;2207;136;147;1.0
10832;2021-08-13 14:49:16;mos.ru/news/item/37198073/;111;37198073;184;1829;13653;301;14;2021-08-13;32;4;Ïò;3300;3354;136;147;1.0
10833;2021-08-13 14:49:34;mos.ru/news/item/83662073/;111;83662073;184;4593;13655;301;14;2021-08-13;32;4;Ïò;3652;3353;136;147;1.0
10834;2021-08-13 14:49:57;mos.ru/news/item/31847073/;111;31847073;184;4594;13658;301;14;2021-08-13;32;4;Ïò;3653;3352;136;147;1.0
10835;2021-08-13 15:30:02;mos.ru/news/item/58767073/;111;58767073;184;4595;13717;301;15;2021-08-13;32;4;Ïò;3659;3340;136;147;1.0
10836;2021-08-13 15:50:30;mos.ru/news/item/94474073/;111;94474073;184;64;13738;302;15;2021-08-13;32;4;Ïò;3481;1708;136;147;1.0
10837;2021-08-13 16:56:09;mos.ru/news/item/94583073/;111;94583073;184;113;13822;303;16;2021-08-13;32;4;Ïò;3480;2157;136;147;1.0
10838;2021-08-16 12:45:08;mos.ru/news/item/94644073/;111;94644073;184;79;15045;371;12;2021-08-16;33;0;Ïí;3762;545;136;147;1.0
10839;2021-08-17 14:23:35;mos.ru/news/item/94702073/;111;94702073;184;7;16431;396;14;2021-08-17;33;1;Âò;3942;647;136;147;1.0
10840;2021-08-17 14:28:29;mos.ru/news/item/94707073/;111;94707073;184;175;16439;396;14;2021-08-17;33;1;Âò;3932;514;136;147;1.0
10841;2021-08-17 15:29:36;mos.ru/news/item/94688073/;111;94688073;184;266;16510;397;15;2021-08-17;33;1;Âò;3958;1645;136;147;1.0
10842;2021-08-17 15:33:14;mos.ru/mayor/themes/2299/7574050/;111;7574050;184;14;16514;397;15;2021-08-17;33;1;Âò;3944;372;136;147;1.0
10843;2021-08-18 12:01:31;mos.ru/mayor/themes/4299/6719050/;111;6719050;184;1564;17369;418;12;2021-08-18;33;2;Ñð;770;2774;136;147;1.0
10844;2021-08-19 14:52:27;mos.ru/news/item/82612073/;111;82612073;184;4619;19068;445;14;2021-08-19;33;3;×ò;4473;2298;136;147;1.0
10845;2021-08-19 15:28:22;mos.ru/news/item/93925073/;111;93925073;184;508;19116;445;15;2021-08-19;33;3;×ò;427;88;136;147;1.0
10846;2021-08-19 15:28:28;mos.ru/news/item/93609073/;111;93609073;184;505;19117;445;15;2021-08-19;33;3;×ò;45;2280;136;147;1.0
10847;2021-08-19 15:34:31;mos.ru/news/item/88632073/;111;88632073;184;876;19132;445;15;2021-08-19;33;3;×ò;496;2270;136;147;1.0
10848;2021-08-19 15:39:21;mos.ru/news/item/94779073/;111;94779073;184;59;19138;446;15;2021-08-19;33;3;×ò;4329;286;136;147;1.0
10849;2021-08-19 15:41:13;mos.ru/news/item/94801073/;111;94801073;184;53;19145;446;15;2021-08-19;33;3;×ò;4348;1417;136;147;1.0
10850;2021-08-19 16:07:16;mos.ru/news/item/94807073/;111;94807073;184;154;19163;446;16;2021-08-19;33;3;×ò;4337;1470;136;147;1.0
10851;2021-08-19 16:08:43;mos.ru/news/item/94848073/;111;94848073;184;444;19167;446;16;2021-08-19;33;3;×ò;4463;1863;136;147;1.0
10852;2021-08-19 16:13:14;mos.ru/news/item/94696073/;111;94696073;184;156;19176;446;16;2021-08-19;33;3;×ò;3936;768;136;147;1.0
10853;2021-08-23 12:19:49;mos.ru/news/item/94952073/;111;94952073;184;127;21636;538;12;2021-08-23;34;0;Ïí;4895;799;136;147;1.0
10854;2021-08-02 14:50:29;mos.ru/news/item/94096073/;112;94096073;187;125;1205;37;14;2021-08-02;31;0;Ïí;317;297;152;170;1.0
10855;2021-08-03 15:14:50;mos.ru/news/item/94108073/;112;94108073;187;75;2410;61;15;2021-08-03;31;1;Âò;579;910;152;170;1.0
10856;2021-08-03 15:19:19;mos.ru/news/item/94112073/;112;94112073;187;94;2423;61;15;2021-08-03;31;1;Âò;585;3066;152;170;1.0
10857;2021-08-03 18:56:38;mos.ru/mayor/themes/18299/7539050/;112;7539050;187;256;2828;65;18;2021-08-03;31;1;Âò;933;926;152;170;1.0
10858;2021-08-03 19:43:51;mos.ru/mayor/themes/4299/7543050/;112;7543050;187;35;2853;66;19;2021-08-03;31;1;Âò;940;2321;152;170;1.0
10859;2021-08-03 19:44:53;mos.ru/news/item/94161073/;112;94161073;187;581;2856;66;19;2021-08-03;31;1;Âò;711;2610;152;170;1.0
10860;2021-08-04 08:12:43;mos.ru/news/item/94186073/;112;94186073;187;62;3115;78;8;2021-08-04;31;2;Ñð;1022;373;152;170;1.0
10861;2021-08-04 09:24:35;mos.ru/news/item/94156073/;112;94156073;187;276;3227;79;9;2021-08-04;31;2;Ñð;1027;2926;152;170;1.0
10862;2021-08-04 12:22:51;mos.ru/news/item/94211073/;112;94211073;187;749;3590;82;12;2021-08-04;31;2;Ñð;1123;2619;152;170;1.0
10863;2021-08-05 12:58:50;mos.ru/news/item/94149073/;112;94149073;187;13;4752;107;12;2021-08-05;31;3;×ò;641;3257;152;170;1.0
10864;2021-08-05 15:09:58;mos.ru/news/item/94222073/;112;94222073;187;141;4914;109;15;2021-08-05;31;3;×ò;1350;261;152;170;1.0
10865;2021-08-05 15:35:02;mos.ru/news/item/94233073/;112;94233073;187;112;4957;109;15;2021-08-05;31;3;×ò;1361;3760;152;170;1.0
10866;2021-08-05 17:31:34;mos.ru/news/item/92337073/;112;92337073;187;4622;5176;111;17;2021-08-05;31;3;×ò;1626;5061;152;170;1.0
10867;2021-08-05 17:32:07;mos.ru/mayor/themes/18299/7479050/;112;7479050;187;2527;5178;111;17;2021-08-05;31;3;×ò;1627;4518;152;170;1.0
10868;2021-08-05 17:33:35;mos.ru/mayor/themes/18299/7529050/;112;7529050;187;432;5180;111;17;2021-08-05;31;3;×ò;253;90;152;170;1.0
10869;2021-08-05 17:33:50;mos.ru/mayor/themes/18299/7532050/;112;7532050;187;343;5181;111;17;2021-08-05;31;3;×ò;130;89;152;170;1.0
10870;2021-08-05 17:34:10;mos.ru/mayor/themes/18299/7517050/;112;7517050;187;1550;5182;111;17;2021-08-05;31;3;×ò;1629;3528;152;170;1.0
10871;2021-08-05 17:35:35;mos.ru/news/item/93692073/;112;93692073;187;721;5186;111;17;2021-08-05;31;3;×ò;709;2761;152;170;1.0
10872;2021-08-05 17:36:22;mos.ru/news/item/3464073/;112;3464073;187;4624;5190;111;17;2021-08-05;31;3;×ò;1631;5059;152;170;1.0
10873;2021-08-05 19:01:56;mos.ru/mayor/themes/18299/6875050/;112;6875050;187;4625;5305;113;19;2021-08-05;31;3;×ò;1665;5036;152;170;1.0
10874;2021-08-05 20:52:42;mos.ru/news/item/94262073/;112;94262073;187;610;5382;115;20;2021-08-05;31;3;×ò;1430;2618;152;170;1.0
10875;2021-08-06 08:46:23;mos.ru/news/item/94292073/;112;94292073;187;57;5608;127;8;2021-08-06;31;4;Ïò;1714;1683;152;170;1.0
10876;2021-08-06 08:46:54;mos.ru/news/item/94294073/;112;94294073;187;33;5609;127;8;2021-08-06;31;4;Ïò;1716;2535;152;170;1.0
10877;2021-08-06 12:59:37;mos.ru/news/item/94306073/;112;94306073;187;736;6006;131;12;2021-08-06;31;4;Ïò;1754;4692;152;170;1.0
10878;2021-08-06 13:50:27;mos.ru/mayor/themes/231299/7549050/;112;7549050;187;41;6092;132;13;2021-08-06;31;4;Ïò;1814;1441;152;170;1.0
10879;2021-08-06 13:51:47;mos.ru/news/item/94315073/;112;94315073;187;609;6093;132;13;2021-08-06;31;4;Ïò;1796;2617;152;170;1.0
10880;2021-08-09 11:35:47;mos.ru/mayor/themes/18299/7552050/;112;7552050;187;4;8211;201;11;2021-08-09;32;0;Ïí;2282;93;152;170;1.0
10881;2021-08-09 12:32:56;mos.ru/news/item/94384073/;112;94384073;187;1220;8373;202;12;2021-08-09;32;0;Ïí;2390;4066;152;170;1.0
10882;2021-08-10 14:54:18;mos.ru/mayor/themes/1299/7560050/;112;7560050;187;56;9794;229;14;2021-08-10;32;1;Âò;2705;517;152;170;1.0
10883;2021-08-10 15:10:39;mos.ru/mayor/themes/2299/7557050/;112;7557050;187;0;9809;229;15;2021-08-10;32;1;Âò;2515;65;152;170;1.0
10884;2021-08-10 17:26:37;mos.ru/news/item/94463073/;112;94463073;187;2559;10090;231;17;2021-08-10;32;1;Âò;2803;4094;152;170;1.0
10885;2021-08-11 08:21:06;mos.ru/news/item/94482073/;112;94482073;187;32;10574;246;8;2021-08-11;32;2;Ñð;2881;1337;152;170;1.0
10886;2021-08-11 08:31:57;mos.ru/mayor/themes/18299/6972050/;112;6972050;187;4626;10580;246;8;2021-08-11;32;2;Ñð;2893;4046;152;170;1.0
10887;2021-08-11 10:26:09;mos.ru/news/item/94483073/;112;94483073;187;166;10765;248;10;2021-08-11;32;2;Ñð;2906;990;152;170;1.0
10888;2021-08-12 15:29:51;mos.ru/news/item/94521073/;112;94521073;187;246;12440;277;15;2021-08-12;32;3;×ò;3190;1457;152;170;1.0
10889;2021-08-12 15:33:32;mos.ru/news/item/94546073/;112;94546073;187;1521;12448;277;15;2021-08-12;32;3;×ò;3294;3636;152;170;1.0
10890;2021-08-12 15:49:19;mos.ru/mayor/themes/18299/7566050/;112;7566050;187;43;12477;278;15;2021-08-12;32;3;×ò;3339;2205;152;170;1.0
10891;2021-08-13 08:37:20;mos.ru/news/item/94474073/;112;94474073;187;64;13044;294;8;2021-08-13;32;4;Ïò;3481;1708;152;170;1.0
10892;2021-08-13 08:43:27;mos.ru/news/item/94562073/;112;94562073;187;76;13062;295;8;2021-08-13;32;4;Ïò;3483;152;152;170;1.0
10893;2021-08-13 10:00:32;mos.ru/news/item/94552073/;112;94552073;187;530;13196;296;10;2021-08-13;32;4;Ïò;3283;2107;152;170;1.0
10894;2021-08-13 11:42:20;mos.ru/news/item/94502073/;112;94502073;187;620;13348;298;11;2021-08-13;32;4;Ïò;2942;2613;152;170;1.0
10895;2021-08-16 10:35:09;mos.ru/news/item/94646073/;112;94646073;187;499;14828;368;10;2021-08-16;33;0;Ïí;3767;2237;152;170;1.0
10896;2021-08-16 14:55:53;mos.ru/news/item/94666073/;112;94666073;187;2560;15271;373;14;2021-08-16;33;0;Ïí;3864;2892;152;170;1.0
10897;2021-08-17 14:30:16;mos.ru/news/item/86728073/;112;86728073;187;1520;16441;396;14;2021-08-17;33;1;Âò;2153;2020;152;170;1.0
10898;2021-08-17 19:52:39;mos.ru/news/item/94721073/;112;94721073;187;658;16751;402;19;2021-08-17;33;1;Âò;4010;1686;152;170;1.0
10899;2021-08-18 07:52:34;mos.ru/news/item/94695073/;112;94695073;187;72;16936;414;7;2021-08-18;33;2;Ñð;4106;956;152;170;1.0
10900;2021-08-18 07:53:19;mos.ru/news/item/94728073/;112;94728073;187;320;16938;414;7;2021-08-18;33;2;Ñð;4112;2266;152;170;1.0
10901;2021-08-18 07:53:58;mos.ru/news/item/94753073/;112;94753073;187;270;16939;414;7;2021-08-18;33;2;Ñð;4107;1906;152;170;1.0
10902;2021-08-18 13:59:34;mos.ru/news/item/94776073/;112;94776073;187;682;17540;420;13;2021-08-18;33;2;Ñð;4183;2113;152;170;1.0
10903;2021-08-19 15:26:39;mos.ru/news/item/94807073/;112;94807073;187;154;19111;445;15;2021-08-19;33;3;×ò;4337;1470;152;170;1.0
10904;2021-08-19 15:59:32;mos.ru/news/item/94805073/;112;94805073;187;99;19154;446;15;2021-08-19;33;3;×ò;4335;555;152;170;1.0
10905;2021-08-19 19:38:49;mos.ru/mayor/themes/7299/4481050/;112;4481050;187;4629;19313;450;19;2021-08-19;33;3;×ò;4513;2222;152;170;1.0
10906;2021-08-20 08:31:32;mos.ru/news/item/94876073/;112;94876073;187;77;19661;462;8;2021-08-20;33;4;Ïò;4583;1421;152;170;1.0
10907;2021-08-20 08:38:02;mos.ru/news/item/94833073/;112;94833073;187;310;19667;462;8;2021-08-20;33;4;Ïò;4586;1357;152;170;1.0
10908;2021-08-20 09:16:55;mos.ru/news/item/94852073/;112;94852073;187;393;19727;463;9;2021-08-20;33;4;Ïò;4598;1459;152;170;1.0
10909;2021-08-20 10:58:48;mos.ru/news/item/94862073/;112;94862073;187;471;19893;465;10;2021-08-20;33;4;Ïò;4615;1369;152;170;1.0
10910;2021-08-20 11:03:18;mos.ru/news/item/94879073/;112;94879073;187;912;19902;465;11;2021-08-20;33;4;Ïò;4625;937;152;170;1.0
10911;2021-08-01 15:40:23;mos.ru/news/item/93946073/;113;93946073;121;741;231;14;15;2021-08-01;30;6;Âñ;115;2621;44;69;1.0
10912;2021-08-02 11:10:28;mos.ru/news/item/94077073/;113;94077073;121;132;876;33;11;2021-08-02;31;0;Ïí;147;4270;44;69;1.0
10913;2021-08-02 11:16:00;mos.ru/mayor/themes/3299/7538050/;113;7538050;121;155;891;33;11;2021-08-02;31;0;Ïí;107;975;44;69;1.0
10914;2021-08-02 11:21:00;mos.ru/news/item/93904073/;113;93904073;121;667;901;33;11;2021-08-02;31;0;Ïí;83;4735;44;69;1.0
10915;2021-08-02 12:09:42;mos.ru/news/item/93300073/;113;93300073;121;571;967;34;12;2021-08-02;31;0;Ïí;191;777;44;69;1.0
10916;2021-08-02 15:31:12;mos.ru/news/item/94061073/;113;94061073;121;3;1258;37;15;2021-08-02;31;0;Ïí;212;1661;44;69;1.0
10917;2021-08-03 08:55:55;mos.ru/news/item/93949073/;113;93949073;121;527;1818;55;8;2021-08-03;31;1;Âò;179;429;44;69;1.0
10918;2021-08-03 08:59:25;mos.ru/news/item/91643073/;113;91643073;121;548;1821;55;8;2021-08-03;31;1;Âò;455;2104;44;69;1.0
10919;2021-08-03 09:02:12;mos.ru/news/item/87880073/;113;87880073;121;1059;1822;55;9;2021-08-03;31;1;Âò;511;4090;44;69;1.0
10920;2021-08-03 11:06:11;mos.ru/news/item/94149073/;113;94149073;121;13;2042;57;11;2021-08-03;31;1;Âò;641;3257;44;69;1.0
10921;2021-08-03 11:09:01;mos.ru/news/item/77742073/;113;77742073;121;630;2048;57;11;2021-08-03;31;1;Âò;264;5445;44;69;1.0
10922;2021-08-03 11:10:22;mos.ru/news/item/59574073/;113;59574073;121;733;2050;57;11;2021-08-03;31;1;Âò;265;5349;44;69;1.0
10923;2021-08-04 08:59:32;mos.ru/news/item/93211073/;113;93211073;121;701;3173;79;8;2021-08-04;31;2;Ñð;518;3538;44;69;1.0
10924;2021-08-04 09:07:09;mos.ru/mayor/themes/5299/7399050/;113;7399050;121;1716;3185;79;9;2021-08-04;31;2;Ñð;937;4121;44;69;1.0
10925;2021-08-04 09:13:11;mos.ru/news/item/84783073/;113;84783073;121;4620;3204;79;9;2021-08-04;31;2;Ñð;1046;5394;44;69;1.0
10926;2021-08-04 09:32:37;mos.ru/news/item/93280073/;113;93280073;121;676;3244;79;9;2021-08-04;31;2;Ñð;231;3676;44;69;1.0
10927;2021-08-04 09:37:24;mos.ru/news/item/88995073/;113;88995073;121;1428;3258;79;9;2021-08-04;31;2;Ñð;934;5388;44;69;1.0
10928;2021-08-04 09:46:20;mos.ru/news/item/94098073/;113;94098073;121;273;3275;80;9;2021-08-04;31;2;Ñð;318;4034;44;69;1.0
10929;2021-08-05 08:58:01;mos.ru/news/item/94126073/;113;94126073;121;349;4404;103;8;2021-08-05;31;3;×ò;767;3727;44;69;1.0
10930;2021-08-05 08:58:07;mos.ru/news/item/93607073/;113;93607073;121;786;4405;103;8;2021-08-05;31;3;×ò;246;1568;44;69;1.0
10931;2021-08-05 09:06:37;mos.ru/news/item/92797073/;113;92797073;121;1496;4409;103;9;2021-08-05;31;3;×ò;1269;3479;44;69;1.0
10932;2021-08-05 09:12:53;mos.ru/news/item/92619073/;113;92619073;121;1494;4425;103;9;2021-08-05;31;3;×ò;1365;2806;44;69;1.0
10933;2021-08-05 09:17:35;mos.ru/news/item/94232073/;113;94232073;121;19;4429;103;9;2021-08-05;31;3;×ò;1347;1467;44;69;1.0
10934;2021-08-05 09:17:39;mos.ru/news/item/94193073/;113;94193073;121;42;4430;103;9;2021-08-05;31;3;×ò;1023;1914;44;69;1.0
10935;2021-08-05 09:22:23;mos.ru/news/item/93790073/;113;93790073;121;373;4437;103;9;2021-08-05;31;3;×ò;171;256;44;69;1.0
10936;2021-08-05 09:27:16;mos.ru/news/item/93099073/;113;93099073;121;939;4443;103;9;2021-08-05;31;3;×ò;1371;611;44;69;1.0
10937;2021-08-05 12:17:00;mos.ru/news/item/94239073/;113;94239073;121;83;4670;106;12;2021-08-05;31;3;×ò;1379;3762;44;69;1.0
10938;2021-08-05 12:33:52;mos.ru/news/item/94152073/;113;94152073;121;307;4701;106;12;2021-08-05;31;3;×ò;1026;652;44;69;1.0
10939;2021-08-05 15:30:02;mos.ru/news/item/94172073/;113;94172073;121;250;4949;109;15;2021-08-05;31;3;×ò;803;2837;44;69;1.0
10940;2021-08-05 15:44:40;mos.ru/mayor/themes/5299/7523050/;113;7523050;121;500;4983;110;15;2021-08-05;31;3;×ò;104;226;44;69;1.0
10941;2021-08-05 15:45:34;mos.ru/news/item/93687073/;113;93687073;121;1486;4986;110;15;2021-08-05;31;3;×ò;1557;4308;44;69;1.0
10942;2021-08-06 08:49:18;mos.ru/news/item/94136073/;113;94136073;121;63;5610;127;8;2021-08-06;31;4;Ïò;628;3223;44;69;1.0
10943;2021-08-06 08:52:49;mos.ru/news/item/35430073/;113;35430073;121;4633;5614;127;8;2021-08-06;31;4;Ïò;1730;4991;44;69;1.0
10944;2021-08-06 09:06:13;mos.ru/news/item/87735073/;113;87735073;121;4634;5632;127;9;2021-08-06;31;4;Ïò;1733;4988;44;69;1.0
10945;2021-08-06 09:20:40;mos.ru/news/item/93997073/;113;93997073;121;498;5661;127;9;2021-08-06;31;4;Ïò;137;1214;44;69;1.0
10946;2021-08-06 09:24:33;mos.ru/news/item/93802073/;113;93802073;121;470;5666;127;9;2021-08-06;31;4;Ïò;42;2657;44;69;1.0
10947;2021-08-06 09:32:55;mos.ru/news/item/93527073/;113;93527073;121;519;5673;127;9;2021-08-06;31;4;Ïò;41;1184;44;69;1.0
10948;2021-08-06 11:10:56;mos.ru/news/item/94279073/;113;94279073;121;34;5865;129;11;2021-08-06;31;4;Ïò;1732;2654;44;69;1.0
10949;2021-08-06 11:16:38;mos.ru/news/item/90070073/;113;90070073;121;1637;5867;129;11;2021-08-06;31;4;Ïò;1709;4737;44;69;1.0
10950;2021-08-06 13:27:37;mos.ru/mayor/themes/2299/7549050/;113;7549050;121;41;6059;131;13;2021-08-06;31;4;Ïò;1814;1441;44;69;1.0
10951;2021-08-08 11:05:10;mos.ru/news/item/93450073/;113;93450073;121;820;7257;177;11;2021-08-08;31;6;Âñ;788;1175;44;69;1.0
10952;2021-08-08 11:05:35;mos.ru/news/item/88632073/;113;88632073;121;876;7258;177;11;2021-08-08;31;6;Âñ;496;2270;44;69;1.0
10953;2021-08-08 11:10:38;mos.ru/news/item/82684073/;113;82684073;121;2572;7260;177;11;2021-08-08;31;6;Âñ;2099;3743;44;69;1.0
10954;2021-08-08 11:14:18;mos.ru/news/item/82432073/;113;82432073;121;2672;7261;177;11;2021-08-08;31;6;Âñ;153;4706;44;69;1.0
10955;2021-08-08 11:15:15;mos.ru/news/item/80580073/;113;80580073;121;1492;7262;177;11;2021-08-08;31;6;Âñ;1125;4569;44;69;1.0
10956;2021-08-08 11:19:54;mos.ru/news/item/85421073/;113;85421073;121;4636;7265;177;11;2021-08-08;31;6;Âñ;2100;4703;44;69;1.0
10957;2021-08-08 11:19:58;mos.ru/news/item/85242073/;113;85242073;121;4637;7266;177;11;2021-08-08;31;6;Âñ;2101;4702;44;69;1.0
10958;2021-08-08 11:23:19;mos.ru/news/item/89353073/;113;89353073;121;2072;7267;177;11;2021-08-08;31;6;Âñ;2102;4298;44;69;1.0
10959;2021-08-08 11:26:15;mos.ru/news/item/94296073/;113;94296073;121;484;7268;177;11;2021-08-08;31;6;Âñ;1727;4260;44;69;1.0
10960;2021-08-08 11:27:04;mos.ru/news/item/89002073/;113;89002073;121;1861;7269;177;11;2021-08-08;31;6;Âñ;2103;2257;44;69;1.0
10961;2021-08-23 09:01:34;mos.ru/news/item/94942073/;113;94942073;121;184;21263;535;9;2021-08-23;34;0;Ïí;4844;1130;44;69;1.0
10962;2021-08-23 16:06:09;mos.ru/news/item/29468073/;113;29468073;121;4639;21988;542;16;2021-08-23;34;0;Ïí;5032;1503;44;69;1.0
10963;2021-08-23 16:06:18;mos.ru/mayor/themes/153299/7366050/;113;7366050;121;1485;21989;542;16;2021-08-23;34;0;Ïí;1126;1502;44;69;1.0
10964;2021-08-23 16:07:25;mos.ru/news/item/94278073/;113;94278073;121;95;21991;542;16;2021-08-23;34;0;Ïí;1513;1501;44;69;1.0
10965;2021-08-23 19:15:30;mos.ru/news/item/94705073/;113;94705073;121;16;22168;545;19;2021-08-23;34;0;Ïí;3934;1447;44;69;1.0
10966;2021-08-23 19:16:28;mos.ru/news/item/94479073/;113;94479073;121;12;22169;545;19;2021-08-23;34;0;Ïí;2882;1238;44;69;1.0
10967;2021-08-24 09:17:12;mos.ru/news/item/94777073/;113;94777073;121;61;22425;559;9;2021-08-24;34;1;Âò;4182;68;44;69;1.0
10968;2021-08-24 09:23:12;mos.ru/news/item/94364073/;113;94364073;121;60;22434;559;9;2021-08-24;34;1;Âò;2267;1409;44;69;1.0
10969;2021-08-24 11:09:39;mos.ru/mayor/themes/183299/7583050/;113;7583050;121;90;22616;561;11;2021-08-24;34;1;Âò;5089;1162;44;69;1.0
10970;2021-08-24 11:18:53;mos.ru/news/item/87849073/;113;87849073;121;708;22623;561;11;2021-08-24;34;1;Âò;2800;1354;44;69;1.0
10971;2021-08-24 11:23:28;mos.ru/news/item/94833073/;113;94833073;121;310;22626;561;11;2021-08-24;34;1;Âò;4586;1357;44;69;1.0
10972;2021-08-24 11:23:44;mos.ru/news/item/94482073/;113;94482073;121;32;22628;561;11;2021-08-24;34;1;Âò;2881;1337;44;69;1.0
10973;2021-08-25 08:53:22;mos.ru/news/item/94792073/;113;94792073;121;172;23337;583;8;2021-08-25;34;2;Ñð;4331;1156;44;69;1.0
10974;2021-08-25 08:58:52;mos.ru/news/item/93486073/;113;93486073;121;517;23344;583;8;2021-08-25;34;2;Ñð;322;781;44;69;1.0
10975;2021-08-25 09:04:31;mos.ru/news/item/92901073/;113;92901073;121;781;23355;583;9;2021-08-25;34;2;Ñð;978;1154;44;69;1.0
10976;2021-08-25 09:17:30;mos.ru/news/item/87967073/;113;87967073;121;888;23383;583;9;2021-08-25;34;2;Ñð;2493;1152;44;69;1.0
10977;2021-08-25 09:21:39;mos.ru/news/item/84549073/;113;84549073;121;4631;23388;583;9;2021-08-25;34;2;Ñð;5234;1149;44;69;1.0
10978;2021-08-25 09:23:26;mos.ru/news/item/84147073/;113;84147073;121;4618;23391;583;9;2021-08-25;34;2;Ñð;5235;1148;44;69;1.0
10979;2021-08-25 11:06:39;mos.ru/news/item/93509073/;113;93509073;121;448;23539;585;11;2021-08-25;34;2;Ñð;916;241;44;69;1.0
10980;2021-08-25 11:13:54;mos.ru/news/item/93991073/;113;93991073;121;659;23564;585;11;2021-08-25;34;2;Ñð;251;1114;44;69;1.0
